ID;x;y;elevation;Cohort;budburst2014;tempsum2014;Budburst2015;Variance;RWI_drought_years;RWI_normal_years;RWI_positive_pointer;RWI_negative_pointer;Sensitivity_positive_pointer;Sensitivity_negative_pointer;contig00241.160;newcontig00241.632;contig00509.93;contig00509.192;contig00509.276;contig00628.351;contig00643.311;newcontig00716.144;newcontig00716.1490;contig00945.39;contig01054.57;contig01054.311;contig01113.563;contig01131.462;contig01131.558;contig01260.41;contig01260.267;contig01455.168;contig01455.289;contig01468.274;contig01468.511;contig01505.255;newcontig01515.156;contig02019.588;contig02088.183;contig02088.255;contig02108.136;contig02161.64;contig02161.199;contig02190.239;contig02190.265;contig02315.161;contig02315.209;contig02387.318;contig02467.785;contig02495.3490;contig02522.65;contig02522.282;newcontig02676.141;contig02831.313;contig02937.405;contig02937.651;contig02986.110;contig02986.147;contig02986.327;contig03380.79;contig03600.120;newcontig03689.775;contig03765.215;contig03803.208;contig03908.414;contig03942.73;contig03942.88;contig04018.876;contig04538.344;contig04538.470;contig04911.323;contig04921.779;contig05004.249;contig05004.671;contig05234.288;contig05234.297;contig05306.661;contig05566.56;contig05566.130;contig05566.481;contig05603.139;contig05700.204;contig06119.125;contig06331.174;contig06331.178;contig06641.50;contig06757.46;contig06757.154;contig06968.51;contig07082.263;contig07082.314;contig07150.658;contig07377.148;contig07377.313;contig08092.366;contig08213.487;contig08213.555;contig08248.183;contig08248.345;contig08255.1089;newcontig08583.395;contig08649.617;contig08759.481;contig08815.372;contig08855.98;contig08855.137;contig09065.486;contig09065.715;contig09197.63;contig09263.403;newcontig09373.1559;newcontig10568.484;contig10976.962;contig11291.1965;contig11291.4439;contig12124.943;newcontig12178.301;contig12182.435;contig12900.345;contig14101.217;contig14310.698;contig14310.800;contig14311.903;contig14409.108;newcontig14455.629;contig14514.32;contig14514.173;contig14580.627;contig14580.865;contig14580.898;contig14623.303;newcontig14680.474;contig14887.561;contig14887.690;contig14915.331;contig15076.316;newcontig15135.373;newcontig15135.469;contig15196.256;contig15256.139;contig15256.604;contig15256.660;contig15337.1228;newcontig15484.667;newcontig15484.725;newcontig15484.1130;newcontig15596.971;newcontig15596.429;contig15727.126;contig15808.829;newcontig16125.157;contig16157.1183;contig16332.419;contig16356.332;contig16411.197;contig16454.169;contig16454.530;contig16727.97;contig16756.89;contig16774.460;contig16822.456;newcontig04336.1071;newcontig16884.608;newcontig17066.1271;contig17540.195;contig17776.918;contig17813.275;contig17813.614;contig18067.318;contig18067.471;contig18599.280;contig18599.772;contig18599.823;contig18676.31;contig18676.73;contig18676.245;contig19054.28;contig19143.561;contig19173.238;contig19173.551;contig19448.291;contig19448.666;contig19448.1212;contig20156.322;contig20694.92;contig20694.312;contig20694.1090;contig21136.630;contig21141.311;contig21141.489;contig23190.627;newcontig23660.1194;contig23982.493;contig23982.774;contig24145.82;contig24318.117;contig24318.148;contig24902.128;contig24902.464;contig24902.466;contig25386.792;contig26089.361;contig26457.409;contig26764.484;contig27000.1448;contig31121.47;newcontig00251.177;newcontig00575.206;newcontig00575.232;newcontig01181.201;newcontig01181.592;newcontig01181.99;newcontig03196.56;newcontig04814.189;newcontig05181.2450;newcontig05330.125;newcontig05330.74;newcontig05502.128;newcontig05502.167;newcontig05502.725;newcontig05945.417;newcontig05945.426;newcontig06676.165;newcontig07067.53;newcontig08200.613;newcontig08206.176;newcontig08206.228;newcontig09373.367;newcontig14455.916;newcontig14455.953;newcontig15452.813;newcontig15944.276;newcontig15944.288;newcontig16430.504;newcontig18465.35;newcontig18465.747;newcontig18762.199;newcontig20680.343;newcontig25086.1240;newcontig26572.464;newcontig26602.432;newcontig26602.585;newcontig30715.525;newcontig30715.591;newcontig30715.72;contig15076.506
6112;383178;5419724;774;ad;135;379.0230652;134;0.022204426;0.986381002;0.992670236;1.042059209;0.914211737;2.155520456;-9.098501608;1;0;0;0;0;0;0;0;0;0;0;1;NA;0;0;0;0;0;0;1;1;0;0;0;1;0;0;2;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;NA;0;0;0;1;0;0;0;0;0;0;1;0;0;2;1;0;0;0;0;0;0;1;1;0;1;2;0;0;0;0;0;0;2;2;0;1;0;1;0;0;2;0;0;0;1;1;1;1;0;0;0;0;0;0;0;2;0;0;0;0;0;1;1;2;2;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;1;0;2;0;1;0;0;0;0;1;2;1;0;0;1;1;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;1;1;0;0;0;1;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;NA;0;0;0;0;0;1;1;0;0
6113;383184;5419720;782;ad;131;373.7692494;130;0.000414704;0.98593783;0.99989659;1.012610942;0.994267129;1.087206624;-0.710029469;0;0;0;2;0;0;0;1;0;1;0;0;0;0;0;1;1;0;2;1;1;0;0;0;1;0;0;1;1;0;2;0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;1;0;0;1;1;1;0;0;0;0;1;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;NA;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;2;1;0;0;1;0;NA;1;1;0;0;0;1;0;1;1;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;2;2;0;0
6114;383184;5419715;771;ad;127;338.2488908;134;NA;NA;NA;NA;NA;NA;NA;1;1;0;2;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;1;1;0;1;0;0;0;0;1;0;0;0;0;1;0;2;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;2;1;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;2;0;0;2;0;0;1;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;2;0;0;1;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;1;1;1;1;0;1;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;2;0
6115;383182;5419713;772;ad;135;379.0230652;134;0.002473011;1.015841794;0.999084372;1.009753674;0.986877758;1.356247074;-1.131758082;2;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;1;1;0;1;1;0;0;0;0;0;1;1;0;0;0;1;0;0;2;1;0;0;1;1;1;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;2;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;1;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;1;2;1;2;2;0;0;1;1;1;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;1;1;1;0
6116;383155;5419727;773;ad;123;313.5259411;130;0.007133051;1.03179786;0.998658328;0.985491551;0.922481921;-1.608957289;-7.945923678;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;2;0;0;0;2;0;0;0;1;0;0;0;2;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;1;1;2;0;0;0;2;0;0;0;0;0;0;0;2;2;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;2;2;0;0;0;0;0;1;0;1;0;0;0;0;0;0;2;1;0;1;1;1;1;0;0;0;0;0;0;2;0;0;0;0;2;2;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;2;0;0;2;2;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;1;0;0;1;1;0;0;0;1;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;0;0;0;1;1;1;0
6117;383148;5419712;771;ad;123;313.5259411;130;0.002943353;1.026182022;0.999596246;1.012116284;0.972014961;1.130513104;-3.521975665;2;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;2;2;0;1;0;2;1;0;2;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;2;0;0;2;2;1;1;0;0;0;0;1;0;1;0;1;0;0;1;1;1;0;0;1;0;0;0;1;1;1;0;0;1;1;0;0;0;0;1;1;1;0;0;0;1;0;1;1;1;0;2;1;0;0;1;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0
6118;383149;5419704;771;ad;125;319.6981789;134;0.008643664;0.998782721;0.998327189;0.986240917;0.974268333;-2.144349511;-2.451441098;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;1;0;0;0;2;0;0;1;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;1;0;0;0;2;0;1;0;0;1;0;1;0;0;0;NA;0;0;0;1;0;0;2;0;NA;0;0;0;0;0;1;1;1;1;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;2;0;0;0;2;0;0;0;0;0;0;1;0;0;2;0;0;NA;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;2;2;0;0;0;0;0;2;0;2;0;NA;1;2;0;0;0;1;1;0;1;1;0;0;0;0;0;1;2;0;0;1;0;0;2;0;0;0;0;NA;NA
6119;383136;5419689;771;ad;133;379.0230652;134;0.000662101;1.00144096;0.999847455;0.993265216;0.995719871;-0.900554993;-0.188660673;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;NA;0;0;1;0;1;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1;1;2;0;0;0;NA;1;0;2;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;NA;0;1;NA;0;2;1;2;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;2;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;2;0;0;1;0;0;0;0;1;1;1;1;0
6120;383164;5419686;767;ad;127;338.2488908;134;0.000794856;1.010595188;0.999748919;1.011642792;0.988360555;0.572087329;-2.360768565;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;NA;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;0;2;2;0;1;0;0;0;1;1;0;0;0;0;1;1;0;1;0;0;0;0;1;2;0;1;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;0;0;1;0;0;0;1;1;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;0;2;0;1;0;0;0;0;0;1;0;0;0;2;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;1;1;0;0;1;0;0;2;2;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;1;1;1;0;0;0;0;0;0;2;2;0;0;0;1;0;0;1;0;0;2;1;0;0;0;0;2;2;0;0
6121;383154;5419685;768;ad;137;392.0101308;134;0.00105655;0.977311515;0.999922364;0.985640623;1.009053487;-1.615378128;0.658093776;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;2;2;0;1;1;0;0;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;1;0;1;1;2;0;0;0;0;0;1;0;0;0;2;0;0;1;0;1;0;0;0;2;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;2;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;2;1;1;1;0;0;1;1;1;1;1;0;0;0;0;1;0;0;2;0;0;0;0;1;1;1;1;0
6122;383142;5419688;767;ad;131;373.7692494;134;0.003923621;0.995813847;0.999506796;0.999338242;1.003466543;-0.133940086;0.241822222;0;0;1;0;0;1;0;1;0;0;0;1;2;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2;0;1;0;0;1;1;1;0;0;2;2;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;2;0;0;0;1;2;0;0;0;0;1;1;0;0;0;0;0;0;1;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;1;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;2;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;2;0;0;0;1;0;0;1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;2;2;0;2;2;0;2;0;0;0;1;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;1
6123;383149;5419671;767;ad;133;379.0230652;134;0.002170377;1.017784215;0.999271847;0.998194294;0.966121269;0.303204695;-3.755712158;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;1;1;1;0;0;2;0;0;1;0;0;NA;0;0;0;0;0;0;0;0;NA;0;0;NA;2;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;NA;1;1;1;0;0;0;0;0;0;2;0;0;1;0;1;0;0;0;0;NA;0;1;0;1;0;0;1;2;0;2;NA;0;0;1;1;NA;0;0;0;0;NA;1;1;1;0;0;0;0;2;2;2;1;1;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;NA;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2;2;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;NA;1;2;1;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;NA
6124;383135;5419645;761;ad;137;392.0101308;134;0.003886807;1.035460888;0.998865013;1.023961815;0.95868333;3.171514553;-3.591073671;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;NA;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;1;2;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;1;0;1;0;NA;1;0;0;0;0;0;0;1;2;1;1;0;0;0;0;1;1;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;NA;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;1;1;0;1;0;0;0;0;0;2;0;1;0;0;1;1;1;0;0;1;0;0;0;0;0;1;1;0;0;0;1;1;2;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;0;1;1;1;0;0;2;0;1;1;1;0;2;0;0;0;0;0;1;1;1;0
6125;383131;5419646;768;ad;135;379.0230652;130;0.00059525;0.986627771;0.999910463;1.003095201;1.005663907;0.597512378;1.151306755;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;1;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;1;0;0;1;0;0;0;1;2;2;0;1;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;1;1;0;0;0;1;0;2;1;0;0;0;0;0;0;0;0;1;1;0;0;0;2;2;1;1;0;0;0;1;0;0;1;1;0;0;2;0;2;1;0;0;0;0;1;1;1;0
6126;383108;5419636;773;ad;131;373.7692494;134;0.013665827;0.993915609;0.999039888;0.944786729;1.060118556;-7.18668239;8.233239962;1;0;0;0;0;1;0;1;0;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;NA;0;0;1;0;0;0;0;1;0;1;0;1;0;0;1;0;1;0;2;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;2;2;0;0;0;1;NA;2;2;0;0;0;0;0;2;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0;1;0;0;0;0;0;1;1;1;0;0;NA;1;1;0;2;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;1;1;0
6127;383273;5419814;771;ad;121;304.3018367;130;NA;NA;NA;NA;NA;NA;NA;0;0;0;1;0;1;0;0;0;2;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;2;0;2;0;0;0;0;0;0;1;0;1;2;2;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;2;0;1;0;2;0;0;0;0;2;0;0;0;0;1;0;0;1;0;0;1;0;NA;1;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;2;0;2;1;0;0;0;0;0;1;0;0;0;0;0;1;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;2;0
6128;383482;5419878;774;ad;137;392.0101308;134;0.005300198;0.987721248;0.99976585;0.998610107;0.958575739;0.345796121;-3.896963728;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;2;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;1;0;0;0;0;0;1;0;2;0;0;2;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;2;1;1;0;1;1;0;0;2;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;1;1;0;1;0;1;1;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;1;1;1;0
6129;383482;5419878;774;ad;125;319.6981789;130;0.013050152;1.010364058;0.994076357;1.00627191;0.889462194;-0.741366492;-11.63440487;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;2;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;2;1;0;0;0;0;1;0;0;1;0;0;1;1;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;2;0;2;0;0;1;0;0;0;0;0;0;1;0;0;2;2;0;1;1;0;0;1;0;0;1;1;0;0;0;0;0;1;2;0;0;0;0;0;1;0;0;1;0;1;1;0;1;1;1;0;0;2;2;0;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;NA;0
6130;383503;5419868;773;ad;123;313.5259411;130;9.12E-05;0.999716222;0.99997433;0.999025053;0.99174662;-0.189985292;-1.065820308;1;0;0;1;0;2;0;1;0;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;2;0;1;1;0;0;0;0;0;0;1;1;1;1;0;NA;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;2;0;0;0;0;0;2;0;0;1;1;0;2;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;1;1;2;0;2;0;0;0;0;0;0;0;2;1;0;0;0;0;0;1;0;0;2;0;1;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;1;0;1;0;0;1;1;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0
6131;383513;5419858;773;ad;141;439.6516053;134;0.001048013;1.002486262;0.999656291;1.003218261;0.99495718;0.560009224;-0.842509951;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;NA;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;NA;0;1;1;1;0;2;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;2;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;NA;1;1;0;1;1;0;0;0;1;1;1;0;0;2;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0
6132;383522;5419865;772;ad;131;373.7692494;134;0.006308272;0.998860178;0.998085307;0.995039842;0.975162843;-0.512512886;-3.871934751;2;0;0;1;0;0;0;0;0;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;NA;0;0;1;0;1;0;0;1;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;1;1;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;2;0;0;0;1;0;0;0;0;0;1;0;0;2;0;0;0;1;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;1;1;1;1;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;2;2;0;0;0;0;1;0;0;0;1;0;1;2;0;0;1;1;0;1;0;0;1;0;1;0;0;2;0
6133;383526;5419873;773;ad;125;319.6981789;134;0.019653097;0.94805971;0.996737592;1.019199472;0.872570114;1.191263526;-14.31611906;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;NA;0;0;1;0;1;0;0;1;0;0;0;1;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;1;0;0;2;0;2;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;2;0;2;0;0;2;2;0;1;1;0;0;0;1;1;1;0;0;0;0;0;1;1;0;2;0;0;0;0;0;0;0;2;0
